SRA run,Habitat,AvgSpotLen,Bioproject,Instrument,Country,Continent,Geographic coordinates,Latitude,Longitude
SRR10968162,Peatlands,302,PRJNA567021,Illumina NovaSeq 6000,USA,North America,63.8785 N 149.2588 W,63.8785,-149.2588
SRR10968211,Peatlands,302,PRJNA567022,Illumina NovaSeq 6000,USA,North America,64.9096 N 147.9451 W,64.9096,-147.9451
SRR10968218,Peatlands,302,PRJNA567023,Illumina NovaSeq 6000,USA,North America,64.9149 N 147.8357 W,64.9149,-147.8357
SRR10968147,Peatlands,302,PRJNA567103,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.8348 W,64.9141,-147.8348
SRR10968148,Peatlands,302,PRJNA567104,Illumina NovaSeq 6000,USA,North America,64.9142 N 147.835 W,64.9142,-147.835
SRR10968149,Peatlands,302,PRJNA567117,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.8344 W,64.9141,-147.8344
SRR10968151,Peatlands,302,PRJNA567120,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.8348 W,64.9141,-147.8348
SRR10968155,Peatlands,302,PRJNA567121,Illumina NovaSeq 6000,USA,North America,64.9142 N 147.835 W,64.9142,-147.835
SRR10968156,Peatlands,302,PRJNA567122,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.8344 W,64.9141,-147.8344
SRR10968153,Peatlands,302,PRJNA567123,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.834 W,64.9141,-147.834
SRR10968168,Peatlands,302,PRJNA567125,Illumina NovaSeq 6000,USA,North America,64.9144 N 147.8354 W,64.9144,-147.8354
SRR10968221,Peatlands,302,PRJNA567126,Illumina NovaSeq 6000,USA,North America,64.9142 N 147.835 W,64.9142,-147.835
SRR10968219,Peatlands,302,PRJNA567127,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.8344 W,64.9141,-147.8344
SRR10968224,Peatlands,302,PRJNA567128,Illumina NovaSeq 6000,USA,North America,64.9141 N 147.834 W,64.9141,-147.834
SRR10968222,Peatlands,302,PRJNA567129,Illumina NovaSeq 6000,USA,North America,64.9142 N 147.8349 W,64.9142,-147.8349
SRR10873223,Peatlands,302,PRJNA568276,Illumina NovaSeq 6000,USA,North America,42.3286 N 76.4792 W,42.3286,-76.4792
SRR10873265,Peatlands,302,PRJNA568277,Illumina NovaSeq 6000,USA,North America,42.5488 N 76.2662 W,42.5488,-76.2662
SRR10389008,Peatlands,302,PRJNA571617,Illumina NovaSeq 6000,USA,North America,42.673 N 77.032 W,42.673,-77.032
SRR11668386,Peatlands,302,PRJNA621650,Illumina NovaSeq 6000,USA,North America,64.9123 N 147.839 W,64.9123,-147.839
SRR11668400,Peatlands,302,PRJNA621651,Illumina NovaSeq 6000,USA,North America,64.9123 N 147.839 W,64.9123,-147.839
SRR11668419,Peatlands,302,PRJNA621652,Illumina NovaSeq 6000,USA,North America,64.9123 N 147.839 W,64.9123,-147.839
SRR12951267,Peatlands,302,PRJNA651484,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR12951263,Peatlands,302,PRJNA651485,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR12951270,Peatlands,302,PRJNA651489,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13780018,Peatlands,302,PRJNA651490,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13780019,Peatlands,302,PRJNA651490,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR12951266,Peatlands,302,PRJNA651492,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13621567,Peatlands,302,PRJNA651493,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13621568,Peatlands,302,PRJNA651493,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021855,Peatlands,302,PRJNA651494,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021853,Peatlands,302,PRJNA651495,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021852,Peatlands,302,PRJNA651497,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021854,Peatlands,302,PRJNA651498,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021904,Peatlands,302,PRJNA651499,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021940,Peatlands,302,PRJNA651500,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021941,Peatlands,302,PRJNA651501,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR12951269,Peatlands,302,PRJNA651502,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021957,Peatlands,302,PRJNA651503,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13021960,Peatlands,302,PRJNA651504,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR12736058,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5079 N 93.4523 W,47.5079,-93.4523
SRR12736051,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5079 N 93.4530 W,47.5079,-93.453
SRR12736050,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5079 N 93.4530 W,47.5079,-93.453
SRR12736059,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5079 N 93.4523 W,47.5079,-93.4523
SRR12736055,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5078 N 93.4526 W,47.5078,-93.4526
SRR12736056,Peatlands,302,PRJNA666221,Illumina NovaSeq 6000,USA,North America,47.5078 N 93.4524 W,47.5078,-93.4524
SRR13222405,Peatlands,302,PRJNA676800,Illumina NovaSeq 6000,USA,North America,47.1149 N 88.5478 W,47.1149,-88.5478
SRR13222411,Peatlands,302,PRJNA676803,Illumina NovaSeq 6000,USA,North America,47.1149 N 88.5478 W,47.1149,-88.5478
SRR13234433,Peatlands,302,PRJNA676919,Illumina NovaSeq 6000,USA,North America,47.1149 N 88.5478 W,47.1149,-88.5478
SRR13201553,Peatlands,302,PRJNA677007,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201552,Peatlands,302,PRJNA677007,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13202124,Peatlands,302,PRJNA677008,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13202123,Peatlands,302,PRJNA677008,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201605,Peatlands,302,PRJNA677009,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201604,Peatlands,302,PRJNA677009,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201563,Peatlands,302,PRJNA677010,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201562,Peatlands,302,PRJNA677010,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201612,Peatlands,302,PRJNA677011,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201614,Peatlands,302,PRJNA677012,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201613,Peatlands,302,PRJNA677012,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201618,Peatlands,302,PRJNA677013,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201617,Peatlands,302,PRJNA677013,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201616,Peatlands,302,PRJNA677014,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201615,Peatlands,302,PRJNA677014,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201822,Peatlands,302,PRJNA677015,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201821,Peatlands,302,PRJNA677015,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201825,Peatlands,302,PRJNA677016,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201824,Peatlands,302,PRJNA677016,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201919,Peatlands,302,PRJNA677017,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201920,Peatlands,302,PRJNA677018,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201962,Peatlands,302,PRJNA677019,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13201976,Peatlands,302,PRJNA677020,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781415,Peatlands,302,PRJNA697594,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781585,Peatlands,302,PRJNA697595,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781586,Peatlands,302,PRJNA697596,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781587,Peatlands,302,PRJNA697597,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781756,Peatlands,302,PRJNA697598,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781758,Peatlands,302,PRJNA697599,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781757,Peatlands,302,PRJNA697600,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13780020,Peatlands,302,PRJNA697709,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR13781414,Peatlands,302,PRJNA697710,Illumina NovaSeq 6000,USA,North America,47.5056 N 93.4534 W,47.5056,-93.4534
SRR6195975,Peatlands,300,PRJNA412436,Illumina HiSeq 2000,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR6152564,Peatlands,202,PRJNA412436,Illumina HiSeq 2000,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR6193119,Peatlands,300,PRJNA412436,Illumina HiSeq 2000,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR6195974,Peatlands,300,PRJNA412436,Illumina HiSeq 2000,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829540,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829549,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829547,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829544,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829546,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829548,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829550,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829542,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5214708,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5214707,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829543,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR5829545,Peatlands,302,PRJNA421255,Illumina HiSeq 2500,Germany,Europe,50.131881 N 11.881046 E,50.131881,11.881046
SRR9617301,Peatlands,218,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617326,Peatlands,258,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617312,Peatlands,255,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617303,Peatlands,254,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617318,Peatlands,257,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617311,Peatlands,269,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617314,Peatlands,264,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617325,Peatlands,262,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617298,Peatlands,262,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617317,Peatlands,255,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617296,Peatlands,240,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617297,Peatlands,234,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR9617295,Peatlands,248,PRJNA551662,Illumina HiSeq 2500,USA,North America,42.38 N 71.06 W,42.38,-71.06
SRR18649605,Peatlands,302,PRJNA820795,Illumina NovaSeq 6000,Iceland,Europe,64.6859 N 21.405 W,64.6859,-21.405
SRR18649726,Peatlands,302,PRJNA820798,Illumina NovaSeq 6000,Iceland,Europe,64.6859 N 21.405 W,64.6859,-21.405
SRR18649409,Peatlands,302,PRJNA820799,Illumina NovaSeq 6000,Iceland,Europe,64.6859 N 21.405 W,64.6859,-21.405
SRR18685364,Peatlands,302,PRJNA820811,Illumina NovaSeq 6000,Iceland,Europe,64.583 N 21.9821 W,64.583,-21.9821
SRR18686410,Peatlands,302,PRJNA820834,Illumina NovaSeq 6000,France,Europe,46.8263 N 6.1724 E,46.8263,6.1724
SRR18686408,Peatlands,302,PRJNA820838,Illumina NovaSeq 6000,France,Europe,46.8263 N 6.1724 E,46.8263,6.1724
SRR18686432,Peatlands,302,PRJNA820839,Illumina NovaSeq 6000,France,Europe,46.8263 N 6.1724 E,46.8263,6.1724
SRR18693123,Peatlands,302,PRJNA820844,Illumina NovaSeq 6000,France,Europe,46.8263 N 6.1724 E,46.8263,6.1724
SRR18693124,Peatlands,302,PRJNA820845,Illumina NovaSeq 6000,France,Europe,46.8263 N 6.1724 E,46.8263,6.1724
SRR7151488,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151511,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151514,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151515,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151520,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151538,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151539,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151543,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0466 E,68.3534,19.0466
SRR7151561,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151563,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151588,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3537 N 19.0476 E,68.3537,19.0476
SRR7151598,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0468 E,68.3533,19.0468
SRR7151600,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0468 E,68.3533,19.0468
SRR7151624,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151625,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151629,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151693,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151694,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151712,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0468 E,68.3533,19.0468
SRR7151713,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151717,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151722,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0466 E,68.3534,19.0466
SRR7151736,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151737,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151738,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151742,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151651,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151581,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151582,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151614,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR7151709,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0474 E,68.3534,19.0474
SRR7151656,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151553,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151636,Peatlands,299,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151584,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151652,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151646,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR7151611,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151615,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR7151585,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151647,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151583,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151702,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151586,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151684,Peatlands,299,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151550,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151619,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151587,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151620,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151654,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151517,Peatlands,293,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151549,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151689,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151551,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151513,Peatlands,299,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151649,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151552,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151703,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151691,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151685,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151661,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151623,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151506,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0468 E,68.3532,19.0468
SRR7151505,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151507,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0468 E,68.3532,19.0468
SRR7151632,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151502,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151509,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151500,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0468 E,68.3532,19.0468
SRR7151554,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151682,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151692,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151501,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3532 N 19.0468 E,68.3532,19.0468
SRR7151696,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0474 E,68.3535,19.0474
SRR7151489,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151660,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151687,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151580,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151686,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151690,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151546,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151565,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151528,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151688,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151504,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151724,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151579,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR7151526,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
